id,EAR_01_RAW,EAR_02_RAW,EAR_03_RAW,EAR_04_RAW,EAR_05_RAW,EAR_06_RAW,EAR_07_RAW,EAR_08_RAW,EAR_09_RAW,EAR_10_RAW,EAR_01_DIR,EAR_02_DIR,EAR_03_DIR,EAR_04_DIR,EAR_05_DIR,EAR_06_DIR,EAR_07_DIR,EAR_08_DIR,EAR_09_DIR,EAR_10_DIR,EAR_RAW_NA,EAR_DIR_NA,EAR_DIRt
rdypfgsrnq,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,3,4,4,4,2,4,4,0,0,37
rf8vq8dcx7,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,3,4,4,0,0,39
rm671yl6z2,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,3,3,3,3,3,2,2,3,2,2,0,0,26
rod5uc43mx,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,3,3,3,3,2,2,2,3,3,0,0,28
rp0tac4lj0,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,4,4,3,3,3,3,3,1,1,1,0,0,26
rp8sjbjwn1,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,3,3,2,2,3,2,2,1,3,3,0,0,24
rsagyl1j80,De acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,4,4,3,4,4,2,3,3,0,0,33
rsygknl1km,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,1,4,4,3,4,4,0,0,36
rszk705nu1,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,3,4,3,3,3,3,3,1,2,3,0,0,28
rx8symp8b6,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,3,3,3,3,2,3,3,3,3,2,0,0,28
ry7judd7dn,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,4,4,3,4,3,2,3,1,3,3,0,0,30
s0dvf0a8ug,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,3,4,3,2,1,3,2,2,1,2,0,0,23
s0zrg64bdp,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,3,4,3,3,3,2,2,1,2,2,0,0,25
s1b9hjc977,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,3,4,3,4,4,0,0,38
s6od0gq5lw,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,1,4,4,4,4,4,4,3,4,4,0,0,36
s6tcbnm1e0,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
sdpldeb57z,Muy en desacuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,1,1,1,4,4,4,4,4,4,4,0,0,31
shfwmbf211,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,3,4,4,0,0,39
smu7jxvhmq,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,4,4,4,4,4,4,4,3,3,3,0,0,37
smvu5ob2x4,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,3,3,3,2,2,2,2,2,0,0,25
sn5aay4skh,En desacuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,De acuerdo,2,2,2,4,2,2,2,3,4,2,0,0,25
so2mzux3tm,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
sx9zzqmtaf,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,3,3,3,4,4,0,0,37
t23wn3dlqx,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,4,4,2,3,3,1,2,1,2,2,0,0,24
t284qlcrh8,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,3,4,3,3,2,4,4,0,0,35
t7uu2j69hk,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,4,1,4,3,3,4,4,4,0,0,33
tb6wa3axbr,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,3,3,3,4,4,0,0,37
tbt9v10zn4,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,4,4,3,3,3,3,2,3,3,0,0,32
tdbr76szdw,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,3,4,3,3,2,4,4,0,0,35
tezgnge7d9,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,4,4,4,4,4,3,2,3,3,0,0,35
tgphyfmano,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,3,3,3,2,3,2,4,4,0,0,30
thqlnf89hf,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
tjxg9olj81,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,3,4,4,0,0,39
tph454zx7v,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,4,3,3,1,3,3,0,0,29
ts5500ukas,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,1,3,3,4,4,4,0,0,35
tuedggtfqh,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,3,3,3,3,3,3,2,1,3,2,0,0,26
twbme7t334,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,2,4,3,3,3,2,4,4,0,0,33
tyt6kuf68o,En desacuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,2,3,4,4,2,3,3,3,3,4,0,0,31
tzg6h2znsv,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,4,3,3,3,3,3,3,2,3,2,0,0,29
u7a2wqv8sj,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,3,3,2,2,2,2,2,1,1,2,0,0,20
u7q14tfj7f,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,3,3,3,2,3,3,2,1,3,2,0,0,25
u9vh45115c,De acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,3,3,3,4,3,3,2,2,2,3,0,0,28
ue9cj4ayvb,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,4,3,3,3,1,4,4,2,3,4,0,0,31
uf2u8hr3xk,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,3,2,3,3,3,2,2,2,0,0,26
uf3rs42tcf,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,3,3,3,3,3,3,3,3,3,0,0,30
ufuez9ccdf,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,3,3,3,3,2,2,2,2,2,3,0,0,25
ul2r0skf12,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,3,3,2,3,2,3,3,1,2,2,0,0,24
urnj311mlc,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,4,4,4,4,2,4,4,2,3,4,0,0,35
ut63zod9nc,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,3,3,3,3,3,3,2,2,3,0,0,28
uu3tf3375q,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,1,4,4,4,2,3,2,3,4,4,0,0,31
ux8omw7pr8,Muy de acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,4,3,2,3,3,2,3,1,2,2,0,0,25
uztubvuos4,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,3,3,3,1,3,3,0,0,28
v0t2socx5m,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,4,3,3,3,3,3,2,3,3,0,0,30
v239h433uo,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,4,3,3,3,3,3,3,2,2,3,0,0,29
v2uald4p4j,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,3,3,3,3,3,1,3,1,3,4,0,0,27
v36zj2nv36,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,3,3,4,0,0,38
v49cgbtvnv,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,4,4,4,4,1,4,4,4,1,4,0,0,34
v4cc9ybaa5,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,4,4,3,3,3,3,3,1,1,1,0,0,26
v9ypqsule6,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,2,2,2,2,3,3,0,0,26
vcc6zrw7fv,Muy en desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,1,3,1,3,3,3,3,1,4,4,0,0,26
vhtodljgzl,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,1,4,4,2,4,4,0,0,35
vhxl04j163,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,3,3,3,3,3,3,4,4,0,0,32
vrhn157xmw,De acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,3,4,4,3,3,2,2,2,2,3,0,0,28
vswwrxttjf,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,4,4,3,4,3,4,3,3,3,4,0,0,35
vt2zoqcz82,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Muy de acuerdo,Muy en desacuerdo,En desacuerdo,4,4,3,3,2,3,3,1,4,3,0,0,30
vvkndj1qbs,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,4,4,3,4,3,3,3,2,2,2,0,0,30
vvqcfzvud7,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,3,4,4,3,3,3,2,4,4,0,0,34
vwahqa41n7,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,4,4,3,3,3,3,2,2,2,2,0,0,28
w1nv5915kv,Muy de acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,4,3,3,4,1,4,3,2,4,2,0,0,30
w42nf55f1b,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,1,4,4,4,4,4,4,2,3,4,0,0,34
w5xtzcugvx,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,4,4,4,3,4,3,3,3,3,4,0,0,35
w6yp7x898a,Muy de acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,3,3,4,2,3,3,2,3,3,0,0,30
weet73evpb,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,4,3,4,4,4,4,3,1,2,3,0,0,32
wf97lh7z68,Muy en desacuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,1,1,1,3,1,3,3,3,2,3,0,0,21
wgy641oo43,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,3,3,3,4,0,0,37
wk96y1x8lq,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,3,1,4,0,0,36
wladwertxg,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,3,4,3,2,3,3,0,0,30
wlvl1wwfzc,De acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,4,4,3,3,2,3,3,0,0,31
wn2unaotm3,Muy de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,4,3,2,3,2,3,2,1,1,1,0,0,22
wphq2jrlzz,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,4,4,3,3,3,3,3,2,2,2,0,0,29
wqczg92ob1,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,4,3,4,4,3,3,3,2,2,3,0,0,31
wr64fsxv00,De acuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,4,3,1,3,3,2,4,4,0,0,30
wudken5v8o,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,3,4,4,4,0,0,39
wvnyykf2cl,De acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,3,4,4,4,4,3,3,3,3,0,0,34
wvrpqja021,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,4,4,3,3,3,4,3,3,3,4,0,0,34
wwoetkbxr4,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,4,4,2,4,1,3,3,2,1,2,0,0,26
wwuhvoq50m,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,3,4,4,1,3,3,3,4,4,0,0,33
wz1x195jy9,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,1,4,4,4,4,4,4,1,4,4,0,0,34
x1vtyfksjc,De acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,4,4,1,4,4,2,4,4,0,0,33
x2mu0d6mgm,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,4,3,4,3,3,3,2,3,3,0,0,32
x476yjs4dy,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,3,3,3,2,3,3,0,0,29
x6joffrlnf,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,4,4,3,4,3,4,4,3,3,3,0,0,35
x85ykvu95z,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,3,3,3,3,3,4,4,3,3,4,0,0,33
x882ee4b3t,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,3,4,4,4,4,4,4,4,4,0,0,39
xbb93c2ekd,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,4,4,3,3,4,3,2,3,3,0,0,33
xbclzzeqjc,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,2,4,4,0,0,38
xbgrhkg8jb,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,1,3,4,4,3,3,3,2,4,4,0,0,31
xd2cl5nyhr,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,4,4,3,4,3,4,3,3,3,3,0,0,34
xd3dd3ss0k,De acuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,3,3,2,4,3,2,2,1,2,2,0,0,24
xgzevdqq5g,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,2,3,3,2,3,3,0,0,28
xjfzfat351,Muy de acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,3,3,4,3,3,4,2,4,4,0,0,34
xmyhej8n4l,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,1,4,4,3,4,4,0,0,36
xnm5usezy1,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,1,4,3,3,1,4,4,0,0,32
xpp4er0ye3,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,4,4,4,2,3,3,0,0,32
xpqfbgzwym,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,1,4,4,4,1,4,4,4,4,4,0,0,34
xujvbdjuuu,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,3,4,4,0,0,39
xv8m7ynspf,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,4,3,4,3,3,3,2,3,3,0,0,32
xvyzr2xn4t,Muy en desacuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,1,2,3,4,2,3,2,1,2,2,0,0,22
xw1xcvvleb,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,4,4,4,4,4,3,4,1,3,2,0,0,33
xy715287yz,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,3,4,3,3,3,3,2,1,2,3,0,0,27
y0ebes4v5h,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,1,3,4,4,4,3,3,3,4,4,0,0,33
